id_filename,decision_sign,name,party,legal area,entscheid
215,2C_212/2025,Kradolfer,FDP,Öffentliches Recht,abgewiesen
224,9C_697/2024,Berger,FDP,Öffentliches Recht,gutgeheissen
230,9C_652/2025,Bollinger,SVP,Öffentliches Recht,abgewiesen
264,8C_672/2025,Métral,Grüne,Öffentliches Recht,gutgeheissen
279,6B_13/2026,Guidon,SVP,Strafrecht,gutgeheissen
292,6B_401/2025,Glassey,Die Mitte,Strafrecht,gutgeheissen
308,6B_966/2025,Glassey,Die Mitte,Strafrecht,teilweise gutgeheissen
347,2C_534/2025,Kradolfer,FDP,Öffentliches Recht,nicht eingetreten
373,1C_401/2024,Merz,Mitte,Öffentliches Recht,abgewiesen
409,6B_988/2025,Glassey,Die Mitte,Strafrecht,gutgeheissen
42,"2C_31/2025, 2C_34/2025",Petrik-Haltiner,SP,Öffentliches Recht,abgewiesen
442,1C_458/2025,Merz,Mitte,Öffentliches Recht,abgewiesen
445,7B_683/2025,Brunner,SVP,Strafrecht,abgewiesen
44,2C_603/2025,Kradolfer,FDP,Öffentliches Recht,teilweise gutgeheissen
464,5A_506/2025,Josi,SVP,Zivilrecht,abgewiesen
469,2C_207/2026,Kradolfer,FDP,Öffentliches Recht,gutgeheissen
48,6B_747/2025,Glassey,Die Mitte,Strafrecht,abgewiesen
502,6B_353/2025,Glassey,Die Mitte,Strafrecht,teilweise gutgeheissen
503,7B_1289/2025,Hofmann,Die Mitte,Strafrecht,gutgeheissen
51,7B_594/2024,Hofmann,Die Mitte,Strafrecht,nicht eingetreten
537,4A_514/2025,May Canellas,Die Mitte,Zivilrecht,abgewiesen
53,8C_283/2025,Métral,Grüne,Öffentliches Recht,abgewiesen
572,"1C_733/2025, 1C_734/2025, 1C_61/2026",Merz,Mitte,Öffentliches Recht,gutgeheissen
577,8C_484/2025,Bollinger,SVP,Öffentliches Recht,gutgeheissen
595,4A_433/2025,May Canellas,Die Mitte,Zivilrecht,abgewiesen
633,"5A_631/2024, 5A_643/2024",Josi,SVP,Zivilrecht,abgewiesen
655,8C_588/2025,Métral,Grüne,Öffentliches Recht,nicht eingetreten
670,5A_517/2024,Josi,SVP,Zivilrecht,teilweise gutgeheissen
734,4A_291/2025,May Canellas,Die Mitte,Zivilrecht,gutgeheissen
760,2C_28/2025,Kradolfer,FDP,Öffentliches Recht,gutgeheissen
761,2C_30/2025,Kradolfer,FDP,Öffentliches Recht,gutgeheissen
76,"6B_657/2024, 6B_662/2024",Glassey,Die Mitte,Strafrecht,gutgeheissen
810,4A_9/2026,May Canellas,Die Mitte,Zivilrecht,abgewiesen
846,1C_97/2026,Merz,Mitte,Öffentliches Recht,nicht eingetreten
851,6B_1205/2023,Glassey,Die Mitte,Strafrecht,abgewiesen
85,2C_47/2025,Kradolfer,FDP,Öffentliches Recht,abgewiesen
86,"1C_563/2025, 1C_566/2025, 1C_570/2025,",Merz,Mitte,Öffentliches Recht,nicht eingetreten
881,1C_341/2025,Merz,Mitte,Öffentliches Recht,gutgeheissen
883,7B_1258/2025,Hofmann,Die Mitte,Strafrecht,gutgeheissen
902,7B_1144/2025,Schär,FDP,Strafrecht,gutgeheissen
911,5A_684/2024,Josi,SVP,Zivilrecht,gutgeheissen
919,"6B_533/2024, 6B_539/2024, 6B_540/2024",Glassey,Die Mitte,Strafrecht,abgewiesen
92,8C_8/2026,Bollinger,SVP,Öffentliches Recht,abgewiesen
936,6B_723/2025,Glassey,Die Mitte,Strafrecht,gutgeheissen
937,2C_506/2024,Kradolfer,FDP,Öffentliches Recht,abgewiesen
967,"6B_942/2024, 6B_943/2024, 6B_944/2024, 6B_948/2024",Glassey,Die Mitte,Strafrecht,abgewiesen
970,1C_506/2025,Merz,Mitte,Öffentliches Recht,nicht eingetreten
971,2C_520/2025,Kradolfer,FDP,Öffentliches Recht,abgewiesen
976,8C_503/2024,Bollinger,SVP,Öffentliches Recht,teilweise gutgeheissen
